id,isValid,name,verificationStatus,claimedAt,forge,ownerAddress,ownerAccountId,url,emoji,avatarCid,color,description,createdAt,updatedAt,isVisible,lastProcessedIpfsHash
80919917673215212928925371805057101758864232631103936274263938433024,TRUE,alexfertel/bulloak,Claimed,2024-05-18 16:56:23+00,GitHub,0x05A13d11D3f1dC99f6819Ceec3Ec4cf611fB7199,32140693747047627959788108597635664133576421785,https://github.com/alexfertel/bulloak,NULL,Qmbc7ZSJEYQ1q35JfUZJRKbrujHvcGeUwZ5mAL4Wz3TTC5,#9B5DFF,NULL,2024-10-09 15:36:02.375+00,2024-10-09 15:36:06.59+00,TRUE,NULL
80919917673215789092325643057095055433793945323749139844118574268416,TRUE,alexliesenfeld/httpmock,Claimed,2024-05-09 13:34:35+00,GitHub,0x8B606FF9b3aaA79136Ec2a58FF7451E1682E5E54,795700343116438322769985538950031841403585060436,https://github.com/alexliesenfeld/httpmock,🎌,NULL,#FFC120,NULL,2024-10-09 15:35:57.911+00,2024-10-09 15:36:00.604+00,TRUE,NULL
80919917716928790318943514987441373431770082675690872615006810144768,TRUE,allo-protocol/allo-v2,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/allo-protocol/allo-v2,NULL,NULL,NULL,NULL,2024-12-04 09:54:22.587+00,2024-12-04 09:54:22.587+00,TRUE,NULL
80919917723212598218841646760720216897397054798503978875858309873664,TRUE,almostrealism/common,Claimed,2024-12-02 22:55:59+00,GitHub,0xB9D97d63a295E530411AB4E0aA06C1F250e8C236,1061013477250300488452561488643584815782496354870,https://github.com/almostrealism/common,🎎,NULL,#FFC120,NULL,2024-12-02 22:55:52.082+00,2024-12-02 22:58:31.567+00,TRUE,NULL
80919919304967999671088978197529143466156090525733700741861644173312,TRUE,amiller68/rust-ipfs-api,Claimed,2024-03-14 23:10:47+00,GitHub,0x2C231Fb9B59b56CdDD413443D90628384b3F1d60,251978883672696109665090781737117165250569772384,https://github.com/amiller68/rust-ipfs-api,⚙️,NULL,#FF7020,NULL,2024-10-09 15:35:30.401+00,2024-10-09 15:35:35.082+00,TRUE,NULL
80919920880666991072655242619592801734968710900667225829712703455232,TRUE,andrewdavidmackenzie/flow,PendingMetadata,2023-10-03 09:15:23+00,GitHub,0x1F52D6705C37aa1DDF6Ed0eFcF3cd3E69315545E,178826055265211030502553809753152298481427502174,https://github.com/andrewdavidmackenzie/flow,NULL,NULL,NULL,NULL,2024-10-09 15:32:16.962+00,2024-10-09 15:32:17.714+00,TRUE,NULL
80919920880666991072655242619592801734968710900667225840694799564800,TRUE,andrewdavidmackenzie/pigg,Claimed,2024-12-06 10:21:47+00,GitHub,0xC27a11573340854C83C1B5eAD6449E096477F184,1110266411035598004176907877134622848762154316164,https://github.com/andrewdavidmackenzie/pigg,💘,NULL,#5FB2FF,NULL,2024-12-06 10:21:39.621+00,2024-12-06 10:28:31.581+00,TRUE,QmNY4czN2MyqwU3fHCBZhUD3Hy7XzUDs8GshG7UfkUTe9S
80919920980954717476837451394620002383434864826063344104048324247552,TRUE,antlr/antlr4,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/antlr/antlr4,NULL,NULL,NULL,NULL,2024-10-09 15:35:20.369+00,2024-10-09 15:35:20.369+00,TRUE,NULL
80919924075344255985533981068665724573319861601291186997224942862336,TRUE,apache/commons-csv,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/apache/commons-csv,NULL,NULL,NULL,NULL,2024-10-09 15:36:41.629+00,2024-10-09 15:36:41.629+00,TRUE,NULL
80919924075344255985533981068665724573321713118407591630502457507840,TRUE,apache/commons-io,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/apache/commons-io,NULL,NULL,NULL,NULL,2024-10-09 15:36:41.629+00,2024-10-09 15:36:41.629+00,TRUE,NULL
80919924125535884409830197323637371918399367093559274017456241246208,TRUE,apibara/starknet-react,Claimed,2024-02-02 15:45:11+00,GitHub,0x5696462DFf0D6C24b53772374Aa8bCA21a01F179,494324431582374359407626213067381719748644565369,https://github.com/apibara/starknet-react,🗻,NULL,#9B5DFF,NULL,2024-10-09 15:35:06.073+00,2024-10-09 15:35:20.809+00,TRUE,NULL
80919927352409833115552979246608453865761812135727954621810817892352,TRUE,arktypeio/arktype,Claimed,2024-11-14 00:38:11+00,GitHub,0xD5c5Fe5DF95adf8DA1Ae640fCAE8f72795657fa5,1220430439487924754036730154910205719022466858917,https://github.com/arktypeio/arktype,🌙,NULL,#FF84DC,NULL,2024-10-09 15:36:18.777+00,2024-11-14 00:42:41.49+00,TRUE,NULL
80919927421188303701425116239538818772515664109851037668364083265536,TRUE,arviz-devs/arviz,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/arviz-devs/arviz,NULL,NULL,NULL,NULL,2024-10-09 15:35:31+00,2024-10-09 15:35:31+00,TRUE,NULL
80919928946320707113808132116121865091213241113916804124347643985920,TRUE,asia/osm-scorekeeper,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/asia/osm-scorekeeper,NULL,NULL,NULL,NULL,2024-10-09 15:35:59.559+00,2024-10-09 15:35:59.559+00,TRUE,NULL
80919929015790452814039539877243105077868487814766124268419532455936,TRUE,astral-sh/ruff,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/astral-sh/ruff,NULL,NULL,NULL,NULL,2024-11-08 15:36:17.154+00,2024-11-08 15:36:17.154+00,TRUE,NULL
80919929015791795354901237040667035206194440453419490899712605683712,TRUE,astropy/astropy,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/astropy/astropy,NULL,NULL,NULL,NULL,2024-10-09 15:35:31.006+00,2024-10-09 15:35:31.006+00,TRUE,NULL
80919929047078049868044074362108070447098846492162756311080169897984,TRUE,async-rs/async-std,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/async-rs/async-std,NULL,NULL,NULL,NULL,2024-10-09 15:36:00.613+00,2024-10-09 15:36:00.613+00,TRUE,NULL
80919933717145194500121555657042550683090147774969071478471582023680,TRUE,avajs/ava,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/avajs/ava,NULL,NULL,NULL,NULL,2024-10-09 15:32:49.284+00,2024-10-09 15:32:49.284+00,TRUE,NULL
80920239110476708480885536629145402623889446608466907103907584933888,TRUE,b4mad/op1st-emea-b4mad,Claimed,2024-04-09 06:32:59+00,GitHub,0x679A51D6F75Ea1bdCd8Cb2d3F3e6dE4663718cAd,591467493399826851989879796363619527149457869997,https://github.com/b4mad/op1st-emea-b4mad,NULL,QmfZw9aSjsNHwZJWae2dLrLviRZzC1Kx4WYjYYcWEM5wEe,#27C537,NULL,2024-10-09 15:35:43.092+00,2024-10-09 15:36:23.373+00,TRUE,NULL
80920311353739426989496232813906016294577199623876738986102398910464,TRUE,babel/babel,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/babel/babel,NULL,NULL,NULL,NULL,2024-10-09 15:35:44.484+00,2024-10-09 15:35:44.484+00,TRUE,NULL
80920317856987436875654640957735453642144520565515571113113801457664,TRUE,benlau/qtci,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/benlau/qtci,NULL,NULL,NULL,NULL,2024-10-09 15:36:42.542+00,2024-10-09 15:36:42.542+00,TRUE,NULL
80920324322182881501796124494178906441303899356234069080117306458112,TRUE,bitcoinOS/bitcoinOS,Claimed,2024-03-31 03:33:11+00,GitHub,0x5f33a9D49561aE5FBBf6b2E1bA9B84b4e82142D5,543506255548136232194353278618961051186091868885,https://github.com/bitcoinOS/bitcoinOS,⛓,NULL,#FFAB99,NULL,2024-10-09 15:35:40.116+00,2024-10-09 15:35:46.075+00,TRUE,NULL
80920329111611124329882634787756562510564450685918090665178253230080,TRUE,blocknative/web3-onboard,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/blocknative/web3-onboard,NULL,NULL,NULL,NULL,2024-10-09 15:32:04.733+00,2024-10-09 15:32:04.733+00,TRUE,NULL
80920330630939727281888685145954835441356712980363563457827947151360,TRUE,bmann/bmcgarden,Claimed,2024-03-02 00:59:11+00,GitHub,0xA8C7372dC993d7510C9c45425807d463967cbb12,963553104549287854262551598065091147098381662994,https://github.com/bmann/bmcgarden,🌙,NULL,#FF84DC,NULL,2024-10-09 15:35:26.244+00,2024-10-09 15:35:27.966+00,TRUE,NULL
80920333894788126313881239839741511978545855421530147467728798089216,TRUE,boidushya/better-lyrics,Claimed,2024-08-08 22:19:47+00,GitHub,0x4a8f300114F6a3CEd6847f8Cb18264C2d9B82d59,425658505362226282678324486941852663240975723865,https://github.com/boidushya/better-lyrics,NULL,QmTGJwt6ARjz9AD3eTuKR3gTcMdJErGWBrzJ6Q6WTmcyvx,#FF5F5F,NULL,2024-10-09 15:36:42.57+00,2024-10-09 15:36:53.902+00,TRUE,NULL
80920333907365579110035127379820015354229629084244073393761772634112,TRUE,bokeh/bokeh,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/bokeh/bokeh,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.99+00,2024-10-09 15:35:30.99+00,TRUE,NULL
80920333932620741231644943724619229369903940667951686847164326084608,TRUE,bookdash/bookdash-books,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/bookdash/bookdash-books,NULL,NULL,NULL,NULL,2024-10-09 15:35:59.559+00,2024-10-09 15:35:59.559+00,TRUE,NULL
80920338665629014729879278846441826898218910961208860027167266832384,TRUE,brandonhaslegs/demo,Claimed,2024-02-27 13:37:11+00,GitHub,0x1c4fB2BF4967A9AEe0081E174a7D38b356029a84,161629071532151252980844667169732411886131124868,https://github.com/brandonhaslegs/demo,🧁,NULL,#FF84DC,NULL,2024-10-09 15:35:22.448+00,2024-12-05 11:09:28.469+00,FALSE,NULL
80920338665629014729879278846441826898224803275051052856221156507648,TRUE,brandonhaslegs/woolo,PendingMetadata,2023-08-10 09:52:11+00,GitHub,0x1c4fB2BF4967A9AEe0081E174a7D38b356029a84,161629071532151252980844667169732411886131124868,https://github.com/brandonhaslegs/woolo,NULL,NULL,NULL,NULL,2024-10-09 15:32:03.649+00,2024-10-09 15:32:04.42+00,TRUE,NULL
80920724418321638833511216212883062568659405623343237861400668798976,TRUE,cboard-org/cboard,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/cboard-org/cboard,NULL,NULL,NULL,NULL,2024-10-09 15:35:44.786+00,2024-10-09 15:35:44.786+00,TRUE,NULL
80920733972388186050247587863906951561175936550700072306712858591232,TRUE,changesets/changesets,Claimed,2024-06-02 08:40:35+00,GitHub,0x334C0464Ec1e9B32835B18465250c95aCa86FaF9,292853768738341285916025530915944280611216620281,https://github.com/changesets/changesets,🦋,NULL,#5FB2FF,NULL,2024-10-09 15:36:12.474+00,2024-10-09 15:36:14.064+00,TRUE,NULL
80920734022581344631670162436909452248601159454876141845094906986496,TRUE,chimple/chimple,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/chimple/chimple,NULL,NULL,NULL,NULL,2024-10-09 15:35:44.784+00,2024-10-09 15:35:44.784+00,TRUE,NULL
80920745233534349530665815326427319163147026090489042388220536422400,TRUE,cocos2d/cocos2d-x,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/cocos2d/cocos2d-x,NULL,NULL,NULL,NULL,2024-10-09 15:36:42.561+00,2024-10-09 15:36:42.561+00,TRUE,NULL
80920745239565697892472975940563401867857201436671488871956425474048,TRUE,codemirror/commands,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/codemirror/commands,NULL,NULL,NULL,NULL,2024-10-09 15:35:54.587+00,2024-10-09 15:35:54.587+00,TRUE,NULL
80920745271116716838648967112352474777616239660507480703364333830144,TRUE,coil-kt/coil,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/coil-kt/coil,NULL,NULL,NULL,NULL,2024-10-09 15:36:44.428+00,2024-10-09 15:36:44.428+00,TRUE,NULL
80920745289880686872077472087501508459438916877610571750365932290048,TRUE,colinhacks/zod,Claimed,2024-11-12 22:26:35+00,GitHub,0xAe9ae688557471b0317734a54bE095b3C675DA2f,996818791101676991233781870483700581198149835311,https://github.com/colinhacks/zod,🔮,NULL,#BBA781,NULL,2024-10-09 15:32:01.852+00,2024-11-12 22:26:50.516+00,TRUE,NULL
80920745296060283502707148383887219918611003941057730665086147624960,TRUE,cometh-hq/connect-sdk,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/cometh-hq/connect-sdk,NULL,NULL,NULL,NULL,2024-12-04 09:54:22.589+00,2024-12-04 09:54:22.589+00,TRUE,NULL
80920745302311024223714293815585993642086384358315394307984231235584,TRUE,conda/conda,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/conda/conda,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.998+00,2024-10-09 15:35:30.998+00,TRUE,NULL
80920750129771800807571515966435471400792675174576563425710358659072,TRUE,crossbeam-rs/crossbeam,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/crossbeam-rs/crossbeam,NULL,NULL,NULL,NULL,2024-10-09 15:32:07.119+00,2024-10-09 15:32:07.119+00,TRUE,NULL
80920750192566380575705212147366025087072210253222500291683802939392,TRUE,crytic/slither,Claimed,2024-09-27 15:31:11+00,GitHub,0xc44F30Be3eBBEfdDBB5a85168710b4f0e18f4Ff0,1120728196078918865762537731719176026707102486512,https://github.com/crytic/slither,🛶,NULL,#5555FF,NULL,2024-10-09 15:35:16.695+00,2024-10-09 15:37:17.142+00,TRUE,NULL
80920754957003642183417812524424085866281906019729317630921343500288,TRUE,cupy/cupy,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/cupy/cupy,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.989+00,2024-10-09 15:35:30.989+00,TRUE,NULL
80921134137747661745261056261706692477597659972585926298197230092288,TRUE,dagster-io/dagster,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/dagster-io/dagster,NULL,NULL,NULL,NULL,2024-10-09 15:35:12.243+00,2024-10-09 15:35:12.243+00,TRUE,NULL
80921134206401835191745385160303072381726744883904819563198087692288,TRUE,darccio/mergo,Claimed,2024-11-23 19:21:11+00,GitHub,0x6160020e7102237aC41bdb156e94401692D76930,555913155447710241814111422193445814666052200752,https://github.com/darccio/mergo,🧥,NULL,#5FB2FF,NULL,2024-11-23 19:21:02.714+00,2024-11-23 19:26:04.475+00,TRUE,NULL
80921134212870113855060124786685757702115769703432688643429040652288,TRUE,dask/dask,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/dask/dask,NULL,NULL,NULL,NULL,2024-10-09 15:35:31.002+00,2024-10-09 15:35:31.002+00,TRUE,NULL
80921134231657460089503590697760467082344832032597533241229571614310,TRUE,davidpdrsn/assert-json-diff,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/davidpdrsn/assert-json-diff,NULL,NULL,NULL,NULL,2024-10-09 15:36:00.615+00,2024-10-09 15:36:00.615+00,TRUE,NULL
80921134238179569198342975956060289255218376439578201574349400440832,TRUE,dawsbot/drain,Claimed,2024-02-09 18:21:35+00,GitHub,0xc0DEAF6bD3F0c6574a6a625EF2F22f62A5150EAB,1101092274774219586763411074749602117177939660459,https://github.com/dawsbot/drain,NULL,QmZCvbNFyEZwx3rjuVMtkxREwDKoNHw1gc41Lm8YD9XhSc,#FF5555,NULL,2024-10-09 15:35:11.774+00,2024-10-09 15:35:21.139+00,TRUE,NULL
80921134238179569198342998350037541771304139212680215742479387852800,TRUE,dawsbot/essential-eth,PendingMetadata,2024-02-14 16:28:23+00,GitHub,0xc0DEAF6bD3F0c6574a6a625EF2F22f62A5150EAB,1101092274774219586763411074749602117177939660459,https://github.com/dawsbot/essential-eth,NULL,NULL,NULL,NULL,2024-10-09 15:35:12.268+00,2024-10-09 15:35:14.189+00,TRUE,NULL
80921140439564431624353342608844397124439290653198331547803279425536,TRUE,deScier/NFT-paper,PendingMetadata,2023-12-30 14:15:47+00,GitHub,0xB64fC6D8d32069De9FE93479d9371Db66e183281,1040815401174863863991398516471011340769149072001,https://github.com/deScier/NFT-paper,NULL,NULL,NULL,NULL,2024-10-09 15:34:49.631+00,2024-10-09 15:34:50.323+00,TRUE,NULL
80921140439564431624353457514464948331361235971413617069809146527744,TRUE,deScier/Smart-contract,Claimed,2023-12-30 13:57:23+00,GitHub,0xB64fC6D8d32069De9FE93479d9371Db66e183281,1040815401174863863991398516471011340769149072001,https://github.com/deScier/Smart-contract,🔬,NULL,#9B5DFF,NULL,2024-10-09 15:34:49.622+00,2024-10-09 15:34:53.953+00,TRUE,NULL
80921140646830818724035150101819719966329403614944137690624336855040,TRUE,dethcrypto/TypeChain,Claimed,2023-10-25 17:17:23+00,GitHub,0x2a03C48A5CcF19e6cB82A76EB057d3D3D7ff480e,239861635700570418392697193478480053328049817614,https://github.com/dethcrypto/TypeChain,🧀,NULL,#5555FF,NULL,2024-10-09 15:32:25.069+00,2024-10-09 15:32:31.535+00,TRUE,NULL
80921140659312323301939069559502729702655202870864089983616494338048,TRUE,developerfred/far-users,PendingMetadata,2024-03-31 05:10:35+00,GitHub,0xd1a8Dd23e356B9fAE27dF5DeF9ea025A602EC81e,1196944860322794431195783287719864342827041212446,https://github.com/developerfred/far-users,NULL,NULL,NULL,NULL,2024-10-09 15:35:40.774+00,2024-10-09 15:35:42.203+00,TRUE,NULL
80921146980696378150401796233567032674095097305040485777014725279744,TRUE,diesel-rs/diesel,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/diesel-rs/diesel,NULL,NULL,NULL,NULL,2024-10-09 15:35:20.366+00,2024-10-09 15:35:20.366+00,TRUE,NULL
80921153496057875368457153987625827358843627501486104523624383774720,TRUE,dmshagov/test,PendingMetadata,2023-12-03 16:43:11+00,GitHub,0xF61C5771300804Aa2323AC81b405fF2F9C3e2D3A,1405043767772851482398666406629625481405421989178,https://github.com/dmshagov/test,NULL,NULL,NULL,NULL,2024-10-09 15:32:53.014+00,2024-10-09 15:32:53.781+00,TRUE,NULL
80921156609574283052043053739236839877419428836095460322284257935360,TRUE,docker/compose,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/docker/compose,NULL,NULL,NULL,NULL,2024-11-08 15:36:17.153+00,2024-11-08 15:36:17.153+00,TRUE,NULL
80921161417907651373099603397500425172953240508552341426645785116672,TRUE,drand/drand,Claimed,2024-04-24 13:32:59+00,GitHub,0xFcb755f48cAdb0b92E8c1315150Ce2Ac91C9C336,1442754198379134163613724047143403067805471982390,https://github.com/drand/drand,NULL,QmU6ZnpAviHkhUJNTtfsNzuddVmsMMPbiUFK8FkYvpHR8m,#5555FF,NULL,2024-10-09 15:35:51.269+00,2024-10-09 15:35:54.652+00,TRUE,NULL
80921161417907651383370099315711090758722726549301330057668331569152,TRUE,drand/kyber,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/drand/kyber,NULL,NULL,NULL,NULL,2024-10-09 15:35:54.663+00,2024-10-09 15:35:54.663+00,TRUE,NULL
80921161417907651383370099315771417063251885513859867729995652661248,TRUE,drand/kyber-bls12381,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/drand/kyber-bls12381,NULL,NULL,NULL,NULL,2024-10-09 15:35:54.663+00,2024-10-09 15:35:54.663+00,TRUE,NULL
80921161467830244842569347751105477083074985081328511702428580577280,TRUE,dribdat/dribdat,PendingMetadata,2024-12-09 22:35:59+00,GitHub,0x54174ec6e609f54826703d937b0aD496aafE2c0F,480075004328754196621827790420354236842946472975,https://github.com/dribdat/dribdat,NULL,NULL,NULL,NULL,2024-12-09 22:35:50.917+00,2024-12-09 22:36:18.098+00,TRUE,NULL
80921161468174941094322705404389483793845274840851799037475469393920,TRUE,drips-network/app,Claimed,2023-08-09 11:03:23+00,GitHub,0xcC7d34C76A9d08aa0109F7Bae35f29C1CE35355A,1167426308094652593524210211827171109016163399002,https://github.com/drips-network/app,💦,NULL,#5555FF,NULL,2024-10-09 15:32:03.02+00,2024-10-09 15:32:06.447+00,TRUE,NULL
80921161468174941094322705404389483794003419812923325556298860199936,TRUE,drips-network/contracts,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/drips-network/contracts,NULL,NULL,NULL,NULL,2024-10-09 15:35:12.715+00,2024-10-09 15:35:12.721+00,TRUE,NULL
80921163119273493198874817532789382948290680731071479001443528081408,TRUE,dspytdao/EVM-Explorer,Claimed,2024-10-19 19:55:35+00,GitHub,0x48294a067D1bC5a58BCbAB4b3bE329d078D9E1Af,411968114569607053316370250510117889942836863407,https://github.com/dspytdao/EVM-Explorer,NULL,QmTzv1MEd3pBEbxcn7qnoXAMTgjYniPwNGYggC24e4F7nR,#5FB2FF,NULL,2024-10-19 19:55:31.563+00,2024-10-19 19:56:56.44+00,TRUE,NULL
80921163119273493198874820243185354015307929839375448773096693039104,TRUE,dspytdao/dspyt-homepage,Claimed,2024-10-18 19:13:11+00,GitHub,0x48294a067D1bC5a58BCbAB4b3bE329d078D9E1Af,411968114569607053316370250510117889942836863407,https://github.com/dspytdao/dspyt-homepage,🎊,NULL,#BD4139,NULL,2024-10-18 19:13:07.346+00,2024-10-18 19:14:43.833+00,TRUE,NULL
80921164719615100876429008192909875086529128774104676360632892653568,TRUE,dtolnay/async-trait,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/dtolnay/async-trait,NULL,NULL,NULL,NULL,2024-10-09 15:36:00.615+00,2024-10-09 15:36:00.615+00,TRUE,NULL
80921164719615100876429408384356187129682416117523059067458330558464,TRUE,dtolnay/serde-yaml,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/dtolnay/serde-yaml,NULL,NULL,NULL,NULL,2024-10-09 15:36:00.613+00,2024-10-09 15:36:00.613+00,TRUE,NULL
80921166251202446838708538287980425610945096708235424430602481303552,TRUE,duckdb/duckdb,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/duckdb/duckdb,NULL,NULL,NULL,NULL,2024-10-09 15:35:12.243+00,2024-10-09 15:35:12.243+00,TRUE,NULL
80921548777850492859388712674582062823129221051204485085523290882048,TRUE,econ-ark/HARK,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/econ-ark/HARK,NULL,NULL,NULL,NULL,2024-10-09 15:35:31.011+00,2024-10-09 15:35:31.011+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072670109696,TRUE,efstajas/drips-test-repo,Claimed,2024-10-31 09:55:47+00,GitHub,0xEF4B994f97092fD22B8a880c47F053910788471b,1366134705379603117059102052262347303827188238107,https://github.com/efstajas/drips-test-repo,🖍,NULL,#9A5E27,NULL,2024-10-31 09:54:03.134+00,2024-10-31 09:56:56.773+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673071408,TRUE,efstajas/drips-test-repo-10,Claimed,2024-04-19 10:57:11+00,GitHub,0x266e9b3Dcf10E393db54838394f49172dC19d3f7,219408254699925963180518343772765230307940619255,https://github.com/efstajas/drips-test-repo-10,NULL,QmT7gwvBYftCSGtfoyJNEzccoZr1C3ERMy5sgYSCHTC4v4,#5FB2FF,NULL,2024-10-09 15:35:49.519+00,2024-10-09 15:36:25.579+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673071409,TRUE,efstajas/drips-test-repo-11,Claimed,2024-07-01 12:04:23+00,GitHub,0x266e9b3Dcf10E393db54838394f49172dC19d3f7,219408254699925963180518343772765230307940619255,https://github.com/efstajas/drips-test-repo-11,😵,NULL,#FF84DC,NULL,2024-10-09 15:36:24.659+00,2024-10-09 15:36:25.968+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673071410,TRUE,efstajas/drips-test-repo-12,Claimed,2024-10-29 14:32:23+00,GitHub,0xEF4B994f97092fD22B8a880c47F053910788471b,1366134705379603117059102052262347303827188238107,https://github.com/efstajas/drips-test-repo-12,🍸,NULL,#9A5E27,NULL,2024-10-09 15:32:25.797+00,2024-10-29 14:33:05.962+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673071411,TRUE,efstajas/drips-test-repo-13,Claimed,2024-10-10 13:23:47+00,GitHub,0xEF4B994f97092fD22B8a880c47F053910788471b,1366134705379603117059102052262347303827188238107,https://github.com/efstajas/drips-test-repo-13,NULL,QmXT5c6stGq69K34UjF8CQ8YoEhFxLGJmyeNyXbNmTG29V,#27C537,NULL,2024-10-09 15:37:11.282+00,2024-10-14 14:12:55.886+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673071412,TRUE,efstajas/drips-test-repo-14,Claimed,2024-09-23 08:11:11+00,GitHub,0xEF4B994f97092fD22B8a880c47F053910788471b,1366134705379603117059102052262347303827188238107,https://github.com/efstajas/drips-test-repo-14,😶‍🌫️,NULL,#5FB2FF,NULL,2024-10-09 15:35:27.831+00,2024-10-10 13:19:51.693+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673071413,TRUE,efstajas/drips-test-repo-15,Claimed,2024-10-15 08:34:59+00,GitHub,0xEF4B994f97092fD22B8a880c47F053910788471b,1366134705379603117059102052262347303827188238107,https://github.com/efstajas/drips-test-repo-15,🫥,NULL,#FFA24B,NULL,2024-10-15 08:34:51.189+00,2024-10-15 08:35:54.162+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673071414,TRUE,efstajas/drips-test-repo-16,Claimed,2023-11-16 14:19:35+00,GitHub,0x584c6269617CeB3C4c05293866F753392b51aeA4,504094617330839776239052275960428796194705223332,https://github.com/efstajas/drips-test-repo-16,🪙,NULL,#FFC555,NULL,2024-10-09 15:32:41.696+00,2024-10-09 15:32:58.415+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673071415,TRUE,efstajas/drips-test-repo-17,Claimed,2023-11-17 10:40:23+00,GitHub,0x584c6269617CeB3C4c05293866F753392b51aeA4,504094617330839776239052275960428796194705223332,https://github.com/efstajas/drips-test-repo-17,😌,NULL,#FFA24B,NULL,2024-10-09 15:32:43.992+00,2024-10-09 15:32:45.591+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673071616,TRUE,efstajas/drips-test-repo-2,PendingMetadata,2024-11-01 14:18:35+00,GitHub,0xEF4B994f97092fD22B8a880c47F053910788471b,1366134705379603117059102052262347303827188238107,https://github.com/efstajas/drips-test-repo-2,NULL,NULL,NULL,NULL,2024-11-01 14:18:31.149+00,2024-11-01 14:18:54.352+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673072384,TRUE,efstajas/drips-test-repo-5,Claimed,2024-12-05 13:13:23+00,GitHub,0xEF4B994f97092fD22B8a880c47F053910788471b,1366134705379603117059102052262347303827188238107,https://github.com/efstajas/drips-test-repo-5,🛋,NULL,#9BD226,NULL,2024-12-05 13:13:14.211+00,2024-12-05 13:14:39.968+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673072896,TRUE,efstajas/drips-test-repo-7,Claimed,2024-10-31 09:44:59+00,GitHub,0xEF4B994f97092fD22B8a880c47F053910788471b,1366134705379603117059102052262347303827188238107,https://github.com/efstajas/drips-test-repo-7,🏏,NULL,#27939A,NULL,2024-10-09 15:32:41.617+00,2024-10-31 09:51:51.518+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673073152,TRUE,efstajas/drips-test-repo-8,Claimed,2023-11-16 14:14:23+00,GitHub,0x584c6269617CeB3C4c05293866F753392b51aeA4,504094617330839776239052275960428796194705223332,https://github.com/efstajas/drips-test-repo-8,☄,NULL,#FF5555,NULL,2024-10-09 15:32:41.673+00,2024-10-09 15:32:58.415+00,TRUE,NULL
80921553623925136102837120782793736893291544351678576578072673073408,TRUE,efstajas/drips-test-repo-9,Claimed,2024-10-30 16:37:11+00,GitHub,0xEF4B994f97092fD22B8a880c47F053910788471b,1366134705379603117059102052262347303827188238107,https://github.com/efstajas/drips-test-repo-9,🍪,NULL,#5555FF,NULL,2024-10-30 16:37:06.402+00,2024-10-30 16:38:04.03+00,TRUE,NULL
