,artifact_url,star_count,fork_count,language
481,https://github.com/unjs/unenv,486,23,TypeScript
482,https://github.com/sindresorhus/string-width,483,31,JavaScript
483,https://github.com/rust-lang/glob,483,78,Rust
484,https://github.com/supranational/blst,480,181,Assembly
485,https://github.com/rustcrypto/signatures,478,111,Rust
486,https://github.com/unjs/std-env,477,25,TypeScript
487,https://github.com/unjs/mlly,475,35,TypeScript
488,https://github.com/vfile/vfile,475,37,JavaScript
489,https://github.com/sindresorhus/make-dir,475,22,JavaScript
490,https://github.com/getsentry/symbolic,466,77,Rust
491,https://github.com/component/escape-html,465,102,JavaScript
492,https://github.com/visionmedia/bytes.js,462,57,JavaScript
493,https://github.com/unjs/listhen,460,31,TypeScript
494,https://github.com/felixge/node-stack-trace,455,41,JavaScript
495,https://github.com/eslint/doctrine,455,71,JavaScript
496,https://github.com/rustcrypto/utils,453,130,Rust
497,https://github.com/webpack/node-libs-browser,448,79,JavaScript
498,https://github.com/kaelzhang/node-ignore,446,45,JavaScript
499,https://github.com/doowb/ansi-colors,445,31,JavaScript
500,https://github.com/fastify/fastify-static,443,103,JavaScript
501,https://github.com/sindresorhus/p-cancelable,441,22,JavaScript
502,https://github.com/expressjs/serve-index,440,152,JavaScript
503,https://github.com/npm/npmlog,434,54,JavaScript
504,https://github.com/rvagg/bl,431,69,JavaScript
505,https://github.com/unjs/pathe,429,18,TypeScript
506,https://github.com/chalk/ansi-styles,426,73,JavaScript
507,https://github.com/gkz/prelude-ls,425,57,LiveScript
508,https://github.com/fastify/fastify-cors,425,59,JavaScript
509,https://github.com/fastify/avvio,424,40,JavaScript
510,https://github.com/mafintosh/tar-stream,416,94,JavaScript
511,https://github.com/sindresorhus/globals,415,115,JavaScript
512,https://github.com/browserify/detective,414,60,JavaScript
513,https://github.com/cgewecke/hardhat-gas-reporter,413,59,TypeScript
514,https://github.com/troygoode/node-require-directory,412,30,JavaScript
515,https://github.com/rust-lang/rustc-hash,404,47,Rust
516,https://github.com/gulpjs/gulp-cli,403,106,JavaScript
517,https://github.com/chalk/strip-ansi,402,38,JavaScript
518,https://github.com/heineiuo/isomorphic-ws,399,45,JavaScript
519,https://github.com/rich-harris/estree-walker,397,38,JavaScript
520,https://github.com/jshttp/on-finished,394,42,JavaScript
521,https://github.com/lupomontero/psl,392,79,JavaScript
522,https://github.com/micromatch/anymatch,389,39,JavaScript
523,https://github.com/watson/is-ci,387,17,JavaScript
524,https://github.com/paulmillr/readdirp,383,53,JavaScript
525,https://github.com/node-modules/detect-port,383,25,TypeScript
526,https://github.com/feross/run-parallel,382,16,JavaScript
527,https://github.com/stream-utils/raw-body,382,68,JavaScript
528,https://github.com/sindresorhus/env-paths,381,19,JavaScript
529,https://github.com/webpack/watchpack,377,107,JavaScript
530,https://github.com/prometheus/prom2json,377,90,Go
531,https://github.com/hashicorp/go-cleanhttp,377,35,Go
532,https://github.com/jsdom/whatwg-url,375,94,JavaScript
533,https://github.com/mikolalysenko/functional-red-black-tree,375,42,JavaScript
534,https://github.com/fastify/light-my-request,374,49,JavaScript
535,https://github.com/yargs/cliui,371,41,JavaScript
536,https://github.com/browserslist/update-db,371,72,JavaScript
537,https://github.com/tikv/jemallocator,367,65,Rust
538,https://github.com/mathiasbynens/regenerate,366,34,JavaScript
539,https://github.com/sindresorhus/yocto-queue,363,22,JavaScript
540,https://github.com/npm/pacote,360,46,JavaScript
541,https://github.com/creationix/jsonparse,359,63,JavaScript
542,https://github.com/emn178/js-sha3,357,87,JavaScript
543,https://github.com/rust-bitcoin/rust-secp256k1,355,271,C
544,https://github.com/isaacs/inherits,353,86,JavaScript
545,https://github.com/mafintosh/tar-fs,351,76,JavaScript
546,https://github.com/jonschlinkert/kind-of,351,39,JavaScript
547,https://github.com/cryptocoinjs/secp256k1-node,350,122,JavaScript
548,https://github.com/chalk/supports-color,350,85,JavaScript
549,https://github.com/quic-go/webtransport-go,349,56,Go
550,https://github.com/sindresorhus/parse-json,348,35,JavaScript
551,https://github.com/dominictarr/split,347,39,JavaScript
552,https://github.com/electron/get,346,106,TypeScript
553,https://github.com/sheetjs/js-crc32,346,37,Python
554,https://github.com/jergason/recursive-readdir,345,87,JavaScript
555,https://github.com/feross/safe-buffer,344,37,JavaScript
556,https://github.com/sindresorhus/get-stream,342,32,JavaScript
557,https://github.com/servo/rust-fnv,342,28,Rust
558,https://github.com/justmoon/node-extend,341,68,JavaScript
559,https://github.com/babel/babel-polyfills,338,61,TypeScript
560,https://github.com/sindresorhus/clean-stack,337,29,JavaScript
561,https://github.com/aurora-is-near/aurora-engine,334,83,Rust
562,https://github.com/npm/node-which,332,48,JavaScript
563,https://github.com/dalek-cryptography/x25519-dalek,331,133,Rust
564,https://github.com/libp2p/go-libp2p-pubsub,330,187,Go
565,https://github.com/sindresorhus/slash,329,51,JavaScript
566,https://github.com/fb55/entities,328,63,TypeScript
567,https://github.com/watson/ci-info,327,51,JavaScript
568,https://github.com/dougwilson/nodejs-depd,327,39,JavaScript
569,https://github.com/ajafff/tsutils,323,28,TypeScript
570,https://github.com/jshttp/negotiator,323,36,JavaScript
571,https://github.com/ethereum/eth-utils,322,154,Python
572,https://github.com/npm/gauge,321,34,JavaScript
573,https://github.com/indutny/hash.js,319,43,JavaScript
574,https://github.com/visionmedia/batch,319,52,JavaScript
575,https://github.com/jprichardson/node-klaw,317,41,JavaScript
576,https://github.com/cryptocoinjs/base-x,315,75,JavaScript
577,https://github.com/npm/init-package-json,312,151,JavaScript
578,https://github.com/lukeed/mrmime,312,7,TypeScript
579,https://github.com/rust-lang/cmake-rs,312,125,Rust
580,https://github.com/garycourt/uri-js,306,68,JavaScript
581,https://github.com/joshglazebrook/socks,305,35,TypeScript
582,https://github.com/rust-random/getrandom,305,185,Rust
583,https://github.com/raynos/xtend,304,40,JavaScript
584,https://github.com/mysticatea/abort-controller,303,36,TypeScript
585,https://github.com/webpack/loader-runner,302,61,JavaScript
586,https://github.com/npm/validate-npm-package-name,300,45,JavaScript
587,https://github.com/browserify/commonjs-assert,300,59,JavaScript
588,https://github.com/floatdrop/require-from-string,298,31,JavaScript
589,https://github.com/metamask/core,296,193,TypeScript
590,https://github.com/mattiasbuelens/web-streams-polyfill,295,30,TypeScript
591,https://github.com/paritytech/parity-common,291,221,Rust
592,https://github.com/epoberezkin/fast-json-stable-stringify,290,34,JavaScript
593,https://github.com/level/memdown,287,37,JavaScript
594,https://github.com/mcollina/split2,283,24,JavaScript
595,https://github.com/zertosh/loose-envify,283,27,JavaScript
596,https://github.com/sindresorhus/import-fresh,283,24,JavaScript
597,https://github.com/syntax-tree/unist-util-visit,282,20,JavaScript
598,https://github.com/nbubna/case,281,23,JavaScript
599,https://github.com/ehmicky/human-signals,281,10,JavaScript
600,https://github.com/matter-labs/hardhat-zksync,281,227,TypeScript
601,https://github.com/ethereum/eth-account,277,161,Python
602,https://github.com/jshttp/statuses,275,29,JavaScript
603,https://github.com/remarkjs/remark-rehype,275,18,JavaScript
604,https://github.com/multiformats/go-multiaddr,275,111,Go
605,https://github.com/sindresorhus/p-timeout,275,32,JavaScript
606,https://github.com/remarkjs/remark-directive,274,16,JavaScript
607,https://github.com/npm/npm-merge-driver,272,20,JavaScript
608,https://github.com/wooorm/markdown-table,272,24,JavaScript
609,https://github.com/achingbrain/it,271,18,TypeScript
610,https://github.com/sindresorhus/yn,268,20,JavaScript
611,https://github.com/rustcrypto/stream-ciphers,267,50,Rust
612,https://github.com/remarkjs/remark-frontmatter,266,12,JavaScript
613,https://github.com/rustcrypto/macs,265,37,Rust
614,https://github.com/enarx/ciborium,265,64,Rust
615,https://github.com/npm/npm-registry-client,265,108,JavaScript
616,https://github.com/prometheus/common,264,321,Go
617,https://github.com/webpack/webpack-sources,262,71,JavaScript
618,https://github.com/jonschlinkert/is-number,262,49,JavaScript
619,https://github.com/npm/lockfile,260,33,JavaScript
620,https://github.com/unjs/get-port-please,260,14,TypeScript
621,https://github.com/sindresorhus/callsites,260,22,JavaScript
622,https://github.com/paritytech/trie,260,69,Rust
623,https://github.com/paritytech/parity-scale-codec,260,95,Rust
624,https://github.com/gulpjs/interpret,258,48,JavaScript
625,https://github.com/jshttp/etag,258,32,JavaScript
626,https://github.com/jshttp/accepts,255,44,JavaScript
627,https://github.com/polkadot-js/common,254,145,TypeScript
628,https://github.com/rustcrypto/formats,253,134,Rust
629,https://github.com/dalek-cryptography/subtle,253,85,Rust
630,https://github.com/unjs/pkg-types,252,16,TypeScript
631,https://github.com/tokio-rs/tls,252,87,Rust
632,https://github.com/openzeppelin/contracts-wizard,251,138,TypeScript
633,https://github.com/isaacs/minipass,250,24,TypeScript
634,https://github.com/ethereum/eth-abi,249,269,Python
635,https://github.com/webpack/schema-utils,248,40,JavaScript
636,https://github.com/webdriverio/query-selector-shadow-dom,248,26,JavaScript
637,https://github.com/kornelski/http-cache-semantics,247,27,JavaScript
638,https://github.com/sindresorhus/load-json-file,245,47,JavaScript
639,https://github.com/sindresorhus/aggregate-error,245,19,JavaScript
640,https://github.com/kornelski/rust-security-framework,244,92,Rust
641,https://github.com/moxystudio/node-proper-lockfile,241,40,JavaScript
642,https://github.com/szmarczak/http2-wrapper,240,18,JavaScript
643,https://github.com/multiformats/go-multihash,239,57,Go
644,https://github.com/sindresorhus/decamelize,238,25,JavaScript
645,https://github.com/sindresorhus/pkg-dir,237,24,JavaScript
646,https://github.com/sindresorhus/package-json,237,62,JavaScript
647,https://github.com/sindresorhus/to-fast-properties,236,16,JavaScript
648,https://github.com/multiformats/js-multiformats,235,54,TypeScript
649,https://github.com/node-modules/address,235,33,TypeScript
650,https://github.com/nodejs/cjs-module-lexer,235,27,JavaScript
651,https://github.com/npm/write-file-atomic,230,47,JavaScript
652,https://github.com/streetsidesoftware/cspell-dicts,228,214,TeX
653,https://github.com/jshttp/type-is,228,33,JavaScript
654,https://github.com/fastify/secure-json-parse,227,17,JavaScript
655,https://github.com/micromatch/braces,227,64,JavaScript
656,https://github.com/jshttp/content-disposition,225,43,JavaScript
657,https://github.com/npm/read-package-json,224,80,JavaScript
658,https://github.com/petkaantonov/urlparser,223,29,JavaScript
659,https://github.com/isaacs/once,222,29,JavaScript
660,https://github.com/rodrimati1992/const_format_crates,222,10,Rust
661,https://github.com/sindresorhus/is-docker,220,13,JavaScript
662,https://github.com/rusticata/x509-parser,219,69,Rust
663,https://github.com/pillarjs/finalhandler,219,54,JavaScript
664,https://github.com/npm/hosted-git-info,218,86,JavaScript
665,https://github.com/syntax-tree/mdast-util-from-markdown,217,20,JavaScript
666,https://github.com/postcss/postcss-calc,216,33,JavaScript
667,https://github.com/cryptocoinjs/bs58,216,48,JavaScript
668,https://github.com/ethereum/go-verkle,216,67,Go
669,https://github.com/grncdr/merge-stream,213,16,JavaScript
670,https://github.com/bjyoungblood/es6-error,213,34,JavaScript
671,https://github.com/gkz/type-check,211,15,LiveScript
672,https://github.com/browserify/module-deps,209,101,JavaScript
673,https://github.com/isaacs/yallist,208,30,TypeScript
674,https://github.com/npm/fstream,208,43,JavaScript
675,https://github.com/microsoft/vscode-uri,208,29,TypeScript
676,https://github.com/mafintosh/dns-packet,207,71,JavaScript
677,https://github.com/postcss/postcss-selector-parser,206,49,JavaScript
678,https://github.com/fastify/fastify-plugin,204,43,JavaScript
679,https://github.com/unjs/uncrypto,202,9,TypeScript
680,https://github.com/unclechu/node-deep-extend,202,53,JavaScript
681,https://github.com/gulpjs/undertaker,201,31,JavaScript
682,https://github.com/rustcrypto/crypto-bigint,199,56,Rust
683,https://github.com/npm/normalize-package-data,197,48,JavaScript
684,https://github.com/jonschlinkert/word-wrap,197,60,JavaScript
685,https://github.com/sindresorhus/detect-indent,196,27,JavaScript
686,https://github.com/szmarczak/cacheable-lookup,194,29,JavaScript
687,https://github.com/servo/string-cache,194,77,Rust
688,https://github.com/npm/read,193,34,TypeScript
689,https://github.com/tapjs/stack-utils,192,35,JavaScript
690,https://github.com/feross/queue-microtask,192,18,JavaScript
691,https://github.com/szmarczak/http-timer,192,18,TypeScript
692,https://github.com/npm/make-fetch-happen,191,35,JavaScript
693,https://github.com/electron/node-rcedit,191,36,JavaScript
694,https://github.com/ajv-validator/ajv-formats,190,37,TypeScript
695,https://github.com/tapjs/signal-exit,189,22,TypeScript
696,https://github.com/tokio-rs/valuable,189,20,Rust
697,https://github.com/xdg-rs/dirs,188,23,Rust
698,https://github.com/chalk/ansi-regex,188,79,JavaScript
699,https://github.com/sindresorhus/is-wsl,188,8,JavaScript
700,https://github.com/hyperium/hyper-tls,188,96,Rust
701,https://github.com/isaacs/node-mkdirp,187,42,TypeScript
702,https://github.com/pillarjs/parseurl,187,26,JavaScript
703,https://github.com/juliangruber/brace-expansion,186,36,JavaScript
704,https://github.com/indutny/asn1.js,185,64,JavaScript
705,https://github.com/ionicabizau/git-url-parse,183,45,JavaScript
706,https://github.com/hyperium/mime,182,80,Rust
707,https://github.com/aws/smithy-go,182,53,Java
708,https://github.com/metamask/eth-json-rpc-middleware,179,90,TypeScript
709,https://github.com/ia0/data-encoding,179,27,Rust
710,https://github.com/gulpjs/glob-stream,179,51,JavaScript
711,https://github.com/paritytech/libsecp256k1,179,89,Rust
712,https://github.com/grandinetech/grandine,179,30,Rust
713,https://github.com/jshttp/methods,177,32,JavaScript
714,https://github.com/sindresorhus/latest-version,177,22,JavaScript
715,https://github.com/stablelib/stablelib,176,36,TypeScript
716,https://github.com/browserify/static-eval,176,26,JavaScript
717,https://github.com/browserify/path-browserify,176,45,JavaScript
718,https://github.com/npm/are-we-there-yet,175,25,JavaScript
719,https://github.com/medikoo/es5-ext,175,90,JavaScript
720,https://github.com/unshiftio/querystringify,175,21,JavaScript
721,https://github.com/rust-lang/pkg-config-rs,175,79,Rust
722,https://github.com/browserify/browser-pack,174,58,JavaScript
723,https://github.com/recmo/uint,174,44,Rust
724,https://github.com/algolia/algoliasearch-helper-js,174,46,JavaScript
725,https://github.com/eslint/rewrite,172,11,JavaScript
726,https://github.com/thlorenz/convert-source-map,170,57,JavaScript
727,https://github.com/teambition/merge2,170,14,JavaScript
728,https://github.com/unjs/cookie-es,168,10,TypeScript
729,https://github.com/unjs/node-fetch-native,167,5,TypeScript
730,https://github.com/andyperlitch/jsbn,166,41,JavaScript
731,https://github.com/brooooooklyn/snappy,166,10,Rust
732,https://github.com/sindresorhus/read-pkg,166,24,JavaScript
733,https://github.com/hyperium/headers,165,83,Rust
734,https://github.com/syntax-tree/hastscript,165,13,JavaScript
735,https://github.com/ethereum/remix-plugin,164,105,TypeScript
736,https://github.com/npm/abbrev-js,164,31,JavaScript
737,https://github.com/micromatch/to-regex-range,164,19,JavaScript
738,https://github.com/trailofbits/test-fuzz,163,16,Rust
739,https://github.com/gkz/optionator,162,15,LiveScript
740,https://github.com/mcollina/reusify,162,18,JavaScript
741,https://github.com/sindresorhus/onetime,162,14,JavaScript
742,https://github.com/jshttp/fresh,161,29,JavaScript
743,https://github.com/metamask/rpc-errors,161,32,TypeScript
744,https://github.com/solidity-parser/parser,160,44,TypeScript
745,https://github.com/metamask/json-rpc-engine,159,62,TypeScript
746,https://github.com/antonk52/lilconfig,159,10,JavaScript
747,https://github.com/sigstore/sigstore-js,158,23,TypeScript
748,https://github.com/npm/security-holder,157,58,
749,https://github.com/fastify/fastify-bearer-auth,157,29,JavaScript
750,https://github.com/ipfs/go-cid,157,47,Go
751,https://github.com/jshttp/on-headers,154,20,JavaScript
752,https://github.com/mysticatea/regexpp,154,16,TypeScript
753,https://github.com/multiformats/rust-multihash,153,59,Rust
754,https://github.com/sindresorhus/find-cache-dir,153,24,JavaScript
755,https://github.com/lukeed/totalist,152,5,JavaScript
756,https://github.com/jonschlinkert/is-plain-object,151,30,HTML
757,https://github.com/lukeed/escalade,150,8,JavaScript
758,https://github.com/fastify/fastify-swagger-ui,150,42,JavaScript
759,https://github.com/sindresorhus/path-exists,150,18,JavaScript
760,https://github.com/sindresorhus/merge-descriptors,149,26,JavaScript
761,https://github.com/mafintosh/end-of-stream,148,28,JavaScript
762,https://github.com/rust-lang/ena,147,35,Rust
763,https://github.com/yargs/y18n,146,48,JavaScript
764,https://github.com/flmnt/graphemer,146,11,TypeScript
765,https://github.com/level/abstract-leveldown,146,53,JavaScript
766,https://github.com/calvinmetcalf/immediate,146,16,JavaScript
767,https://github.com/websockets/bufferutil,144,43,C
768,https://github.com/mathisonian/command-exists,144,22,JavaScript
769,https://github.com/kilian/electron-to-chromium,143,27,JavaScript
770,https://github.com/inspect-js/object-inspect,143,36,JavaScript
771,https://github.com/ricmoo/scrypt-js,142,26,JavaScript
772,https://github.com/felixge/node-combined-stream,142,33,JavaScript
773,https://github.com/sindresorhus/resolve-from,140,13,JavaScript
774,https://github.com/raynos/function-bind,139,27,JavaScript
775,https://github.com/electron/notarize,138,33,TypeScript
776,https://github.com/npm/osenv,137,20,JavaScript
777,https://github.com/npm/npm-registry-fetch,136,41,JavaScript
778,https://github.com/gulpjs/bach,135,21,JavaScript
779,https://github.com/jshttp/proxy-addr,133,25,JavaScript
780,https://github.com/jshttp/content-type,132,27,JavaScript
781,https://github.com/juliangruber/isarray,132,41,JavaScript
782,https://github.com/metamask/eth-block-tracker,131,82,TypeScript
783,https://github.com/sindresorhus/arrify,131,28,TypeScript
784,https://github.com/level/abstract-level,130,8,JavaScript
785,https://github.com/polkadot-js/wasm,130,37,TypeScript
786,https://github.com/chaijs/type-detect,129,30,JavaScript
787,https://github.com/paulmillr/scure-bip39,127,30,TypeScript
788,https://github.com/hyperium/http-body,126,52,Rust
789,https://github.com/npm/npm-package-arg,125,37,JavaScript
790,https://github.com/mysticatea/event-target-shim,125,26,TypeScript
791,https://github.com/juliangruber/balanced-match,125,40,JavaScript
792,https://github.com/ethereum/c-kzg-4844,125,119,C
793,https://github.com/hyperium/hyper-util,124,108,Rust
794,https://github.com/simonepri/pidtree,124,13,JavaScript
795,https://github.com/eslint/eslintrc,123,43,JavaScript
796,https://github.com/ethereumjs/ethereumjs-blockchain,122,63,TypeScript
797,https://github.com/rust-cli/anstyle,122,21,Rust
798,https://github.com/pkgjs/parseargs,122,10,JavaScript
799,https://github.com/gulpjs/fancy-log,121,21,JavaScript
800,https://github.com/paulmillr/scure-base,121,13,JavaScript
801,https://github.com/feross/ieee754,121,38,JavaScript
802,https://github.com/chalk/wrap-ansi,120,25,JavaScript
803,https://github.com/estools/esutils,120,31,CoffeeScript
804,https://github.com/microsoft/vscode-ripgrep,119,48,JavaScript
805,https://github.com/colorjs/color-name,119,30,JavaScript
806,https://github.com/multiformats/js-multihash,119,57,JavaScript
807,https://github.com/rust-lang/libz-sys,119,77,Rust
808,https://github.com/websockets/utf-8-validate,118,36,JavaScript
809,https://github.com/microsoft/vscode-oniguruma,117,15,TypeScript
810,https://github.com/floatdrop/pinkie-promise,117,17,JavaScript
811,https://github.com/istanbuljs/v8-to-istanbul,116,40,JavaScript
812,https://github.com/hashicorp/go-bexpr,116,14,Go
813,https://github.com/ljharb/es-abstract,115,30,JavaScript
814,https://github.com/electron/universal,115,43,TypeScript
815,https://github.com/walletconnect/walletconnect-utils,115,79,TypeScript
816,https://github.com/sindresorhus/indent-string,112,17,JavaScript
817,https://github.com/ampproject/remapping,112,25,TypeScript
818,https://github.com/prebuild/node-gyp-build,111,39,JavaScript
819,https://github.com/sindresorhus/is-stream,111,20,JavaScript
820,https://github.com/sindresorhus/strip-bom,111,21,JavaScript
821,https://github.com/fusion-engineering/rust-git-version,111,16,Rust
822,https://github.com/npm/npm-packlist,110,33,JavaScript
823,https://github.com/fastify/fastify-error,110,20,JavaScript
824,https://github.com/ryanzim/universalify,110,14,JavaScript
825,https://github.com/multiformats/js-multiaddr,109,64,TypeScript
826,https://github.com/jsdom/cssstyle,109,70,JavaScript
827,https://github.com/litejs/natural-compare-lite,109,8,JavaScript
828,https://github.com/npm/promzard,108,22,JavaScript
829,https://github.com/chaijs/deep-eql,108,39,JavaScript
830,https://github.com/typestrong/tsconfig,108,21,TypeScript
831,https://github.com/ljharb/object.assign,107,22,JavaScript
832,https://github.com/bitcoinjs/bech32,107,46,TypeScript
833,https://github.com/errwischt/stacktrace-parser,107,13,JavaScript
834,https://github.com/jonschlinkert/normalize-path,107,11,JavaScript
835,https://github.com/webreflection/html-escaper,107,6,JavaScript
836,https://github.com/ethereum/eth-hash,105,64,Python
837,https://github.com/sindresorhus/cli-cursor,105,6,JavaScript
838,https://github.com/jonschlinkert/isobject,105,19,JavaScript
839,https://github.com/alloy-rs/trie,105,34,Rust
840,https://github.com/jsdom/js-symbol-tree,104,20,JavaScript
841,https://github.com/prebuild/prebuild-install,104,75,JavaScript
842,https://github.com/jridgewell/trace-mapping,104,8,TypeScript
843,https://github.com/syntax-tree/mdast-util-to-hast,104,43,JavaScript
844,https://github.com/sindresorhus/npm-run-path,104,12,JavaScript
845,https://github.com/isaacs/core-util-is,103,24,JavaScript
846,https://github.com/browserify/stream-browserify,103,42,JavaScript
847,https://github.com/sindresorhus/is-plain-obj,103,7,JavaScript
848,https://github.com/joshglazebrook/smart-buffer,103,19,TypeScript
849,https://github.com/browserify/browser-resolve,102,70,JavaScript
850,https://github.com/syntax-tree/mdast-util-to-markdown,102,21,JavaScript
851,https://github.com/vercel/webpack-asset-relocator-loader,101,33,JavaScript
852,https://github.com/erigontech/interfaces,101,58,Go
853,https://github.com/epoberezkin/json-schema-traverse,100,18,JavaScript
854,https://github.com/jshttp/compressible,98,11,JavaScript
855,https://github.com/gulpjs/findup-sync,97,28,JavaScript
856,https://github.com/multiformats/js-cid,97,39,JavaScript
857,https://github.com/7rulnik/source-map-js,96,14,JavaScript
858,https://github.com/micromatch/nanomatch,96,20,JavaScript
859,https://github.com/sindresorhus/cli-boxes,96,8,TypeScript
860,https://github.com/jensyt/imurmurhash-js,95,7,JavaScript
861,https://github.com/safe-global/safe-singleton-factory,94,93,TypeScript
862,https://github.com/rust-bitcoin/rust-bech32,94,51,Rust
863,https://github.com/sindresorhus/has-flag,94,17,JavaScript
864,https://github.com/jsdom/abab,93,19,
865,https://github.com/andris9/encoding,93,44,JavaScript
866,https://github.com/chalk/chalk-template,93,12,JavaScript
867,https://github.com/syntax-tree/hast-util-to-html,93,19,JavaScript
868,https://github.com/openzeppelin/solidity-ast,93,28,JavaScript
869,https://github.com/fent/ret.js,92,16,JavaScript
870,https://github.com/feross/is-buffer,92,29,JavaScript
871,https://github.com/jshttp/range-parser,92,16,JavaScript
872,https://github.com/bitcoinjs/bs58check,92,50,JavaScript
873,https://github.com/micromatch/is-glob,91,9,JavaScript
874,https://github.com/fastify/fast-uri,90,8,JavaScript
875,https://github.com/multiformats/rust-multiaddr,90,47,Rust
876,https://github.com/alloy-rs/rlp,90,18,Rust
877,https://github.com/paritytech/soketto,90,24,Rust
878,https://github.com/benjamn/wryware,88,15,TypeScript
879,https://github.com/fastify/busboy,88,18,JavaScript
880,https://github.com/komagata/eastasianwidth,88,11,JavaScript
881,https://github.com/cryptocoinjs/keccak,87,24,C
882,https://github.com/joshstevens19/ethereum-bloom-filters,87,8,TypeScript
883,https://github.com/blakeembrey/array-flatten,86,19,JavaScript
884,https://github.com/gkz/levn,85,7,LiveScript
885,https://github.com/rusticata/der-parser,85,28,Rust
886,https://github.com/jsbizon/node-memorystream,84,13,JavaScript
887,https://github.com/sindresorhus/is-unicode-supported,83,9,JavaScript
888,https://github.com/jsdom/whatwg-mimetype,82,18,JavaScript
889,https://github.com/sindresorhus/xdg-basedir,82,10,JavaScript
890,https://github.com/gulpjs/glob-parent,80,46,JavaScript
891,https://github.com/gulpjs/glob-watcher,80,58,JavaScript
892,https://github.com/sindresorhus/binary-extensions,80,22,JavaScript
893,https://github.com/estools/esrecurse,79,20,JavaScript
894,https://github.com/jviereck/regjsparser,79,20,JavaScript
895,https://github.com/servo/unicode-bidi,78,34,Rust
896,https://github.com/libp2p/go-buffer-pool,78,16,Go
897,https://github.com/sindresorhus/parent-module,77,8,JavaScript
898,https://github.com/npm/cmd-shim,76,40,JavaScript
899,https://github.com/feross/run-parallel-limit,76,7,JavaScript
900,https://github.com/sindresorhus/path-type,76,14,JavaScript
901,https://github.com/sindresorhus/array-union,75,15,TypeScript
902,https://github.com/rust-cli/termtree,74,6,Rust
903,https://github.com/mysticatea/eslint-utils,74,40,JavaScript
904,https://github.com/sindresorhus/p-locate,74,8,JavaScript
905,https://github.com/theupdateframework/tuf-js,74,5,TypeScript
906,https://github.com/prometheus/client_model,74,73,Makefile
907,https://github.com/isaacs/minizlib,73,9,JavaScript
908,https://github.com/loganfsmyth/gensync,73,12,JavaScript
909,https://github.com/mathiasbynens/regexpu-core,73,12,JavaScript
910,https://github.com/jsdom/data-urls,72,16,JavaScript
911,https://github.com/es-shims/object.values,72,8,JavaScript
912,https://github.com/sindresorhus/decompress-response,72,13,JavaScript
913,https://github.com/paritytech/scale-info,72,30,Rust
914,https://github.com/mozilla/lmdb-rs,71,38,Rust
915,https://github.com/npm/package-json,70,10,JavaScript
916,https://github.com/gulpjs/async-done,70,21,JavaScript
917,https://github.com/nodelib/nodelib,70,10,TypeScript
918,https://github.com/sindresorhus/array-uniq,70,16,JavaScript
919,https://github.com/jscommunity/make-error,69,14,JavaScript
920,https://github.com/ipld/js-ipld-dag-pb,69,20,JavaScript
921,https://github.com/jaredhanson/utils-merge,69,18,JavaScript
922,https://github.com/adraffy/ens-normalize.js,68,17,JavaScript
923,https://github.com/rustcrypto/kdfs,67,28,Rust
924,https://github.com/paulmillr/scure-bip32,67,9,TypeScript
925,https://github.com/syntax-tree/unist-util-visit-parents,67,7,JavaScript
926,https://github.com/erigontech/mdbx-go,67,21,C
927,https://github.com/rustcrypto/block-modes,66,13,Rust
928,https://github.com/qix-/node-error-ex,66,14,CoffeeScript
929,https://github.com/feross/typedarray-to-buffer,66,16,JavaScript
930,https://github.com/electerious/nice-try,66,7,JavaScript
931,https://github.com/npm/git,65,16,JavaScript
932,https://github.com/mafintosh/napi-macros,65,7,C
933,https://github.com/vfile/to-vfile,64,6,JavaScript
934,https://github.com/level/classic-level,63,13,JavaScript
935,https://github.com/sindresorhus/define-lazy-prop,63,5,JavaScript
936,https://github.com/swc-project/pkgs,62,20,TypeScript
937,https://github.com/paritytech/nohash-hasher,62,27,Rust
938,https://github.com/solana-labs/eslint-plugin-require-extensions,62,9,JavaScript
939,https://github.com/jshttp/vary,61,9,JavaScript
940,https://github.com/node-fetch/fetch-blob,61,29,JavaScript
941,https://github.com/dchest/tweetnacl-util-js,61,21,JavaScript
942,https://github.com/ipfs/go-log,60,49,Go
943,https://github.com/tarruda/has,60,13,JavaScript
944,https://github.com/ethersphere/bee-js,60,28,TypeScript
945,https://github.com/herumi/mcl-wasm,59,18,TypeScript
946,https://github.com/sindresorhus/mimic-response,59,13,JavaScript
947,https://github.com/alloy-rs/chains,59,66,Rust
948,https://github.com/npm/ignore-walk,58,9,JavaScript
949,https://github.com/mccormicka/string-argv,58,10,JavaScript
950,https://github.com/sindresorhus/locate-path,58,15,JavaScript
951,https://github.com/sindresorhus/p-try,58,12,JavaScript
952,https://github.com/es-shims/object.entries,57,9,JavaScript
953,https://github.com/ionicabizau/parse-url,57,37,JavaScript
954,https://github.com/jbgutierrez/path-parse,57,37,JavaScript
955,https://github.com/ethereumjs/ethashjs,57,22,JavaScript
956,https://github.com/npm/ssri,56,21,JavaScript
957,https://github.com/ethjs/ethjs-util,56,30,JavaScript
958,https://github.com/gulpjs/v8flags,56,26,JavaScript
959,https://github.com/gulpjs/gulplog,56,10,JavaScript
960,https://github.com/jshttp/forwarded,56,16,JavaScript
961,https://github.com/felixge/node-delayed-stream,56,16,JavaScript
962,https://github.com/syntax-tree/hast-util-to-jsx-runtime,56,3,JavaScript
