url,star_count,fork_count,is_fork,language,license_name,created_at,updated_at,gitcoin_grants_usd,gitcoin_unique_donors,gitcoin_num_rounds,retro_funding_usd,num_retro_funding_rounds,oso_project_id
https://github.com/litejs/natural-compare-lite,109,8,false,JavaScript,MIT License,2013-04-01 12:23:47.000000 UTC,2024-11-20 12:21:06.000000 UTC,0.0,0,0,0.0,0,uAMr1BkPJSpO-fO6nxgbkfecu9RKoPgM4aBuAqLY_gI=
https://github.com/ljharb/side-channel,16,7,false,JavaScript,MIT License,2019-12-01 22:16:12.000000 UTC,2024-12-11 17:00:33.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/es-shim-unscopables,2,0,false,JavaScript,MIT License,2022-04-11 16:18:32.000000 UTC,2022-12-04 13:10:34.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/object-keys,45,17,false,JavaScript,MIT License,2013-03-29 18:19:42.000000 UTC,2024-08-29 18:16:03.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/es-abstract,115,30,false,JavaScript,MIT License,2015-01-09 01:38:12.000000 UTC,2024-12-10 06:37:46.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/get-intrinsic,26,4,false,JavaScript,MIT License,2020-10-30 03:37:22.000000 UTC,2024-12-11 22:01:18.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/es-to-primitive,23,9,false,JavaScript,MIT License,2015-03-17 07:23:56.000000 UTC,2024-11-26 18:36:25.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/safe-regex-test,8,1,false,JavaScript,MIT License,2022-09-22 19:28:23.000000 UTC,2024-12-12 18:49:06.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/gopd,2,0,false,JavaScript,MIT License,2022-11-02 04:41:22.000000 UTC,2024-12-04 07:12:38.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/set-function-name,4,1,false,JavaScript,MIT License,2017-09-14 21:45:57.000000 UTC,2023-09-28 20:31:11.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/safe-array-concat,5,1,false,JavaScript,MIT License,2023-04-20 04:51:09.000000 UTC,2024-12-12 03:28:32.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/object.assign,107,22,false,JavaScript,MIT License,2014-03-14 18:22:20.000000 UTC,2024-12-12 18:58:37.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/unbox-primitive,8,3,false,JavaScript,MIT License,2019-08-10 21:30:04.000000 UTC,2024-08-29 18:13:08.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/define-data-property,4,0,false,JavaScript,MIT License,2023-09-08 20:30:24.000000 UTC,2024-08-07 23:10:03.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/concat-map,3,0,false,JavaScript,MIT License,2022-10-10 14:03:43.000000 UTC,2024-06-09 22:52:16.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/es-errors,10,1,false,JavaScript,MIT License,2024-02-03 07:47:24.000000 UTC,2024-09-27 22:44:19.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/set-function-length,6,1,false,JavaScript,MIT License,2023-10-12 21:29:58.000000 UTC,2024-06-03 02:11:08.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/es-define-property,4,0,false,JavaScript,MIT License,2024-02-12 21:46:18.000000 UTC,2024-12-06 18:16:02.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/internal-slot,7,1,false,JavaScript,MIT License,2019-10-19 06:18:48.000000 UTC,2024-12-13 16:02:00.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/define-properties,21,9,false,JavaScript,MIT License,2015-01-04 08:27:13.000000 UTC,2024-07-30 17:26:27.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/ljharb/call-bind,10,7,false,JavaScript,MIT License,2020-10-30 05:27:37.000000 UTC,2024-12-06 05:19:15.000000 UTC,0.0,0,0,0.0,0,YXhrHdH_4VnkJIjyX_6k35E9z222SHIS9wc6KzQWYX0=
https://github.com/lukeed/totalist,152,5,false,JavaScript,MIT License,2019-10-22 00:02:51.000000 UTC,2024-09-13 15:05:33.000000 UTC,0.0,0,0,0.0,0,EzKCTQKpmLTuUVS4IMk3SXnqVhD1bjdvYWtGEVv3vi0=
https://github.com/lukeed/sirv,1076,59,false,JavaScript,MIT License,2018-04-14 19:45:21.000000 UTC,2024-12-13 07:08:42.000000 UTC,0.0,0,0,0.0,0,EzKCTQKpmLTuUVS4IMk3SXnqVhD1bjdvYWtGEVv3vi0=
https://github.com/lukeed/mrmime,312,7,false,TypeScript,MIT License,2021-10-12 06:47:41.000000 UTC,2024-10-29 11:40:36.000000 UTC,0.0,0,0,0.0,0,EzKCTQKpmLTuUVS4IMk3SXnqVhD1bjdvYWtGEVv3vi0=
https://github.com/lukeed/dequal,1377,28,false,JavaScript,MIT License,2019-03-07 21:17:50.000000 UTC,2024-12-14 09:30:25.000000 UTC,0.0,0,0,0.0,0,EzKCTQKpmLTuUVS4IMk3SXnqVhD1bjdvYWtGEVv3vi0=
https://github.com/lukeed/polka,5432,174,false,JavaScript,MIT License,2017-12-22 05:55:41.000000 UTC,2024-12-09 00:29:22.000000 UTC,0.0,0,0,0.0,0,EzKCTQKpmLTuUVS4IMk3SXnqVhD1bjdvYWtGEVv3vi0=
https://github.com/lukeed/escalade,150,8,false,JavaScript,MIT License,2020-06-19 19:11:52.000000 UTC,2024-12-08 15:57:16.000000 UTC,0.0,0,0,0.0,0,EzKCTQKpmLTuUVS4IMk3SXnqVhD1bjdvYWtGEVv3vi0=
https://github.com/lukeed/kleur,1631,47,false,JavaScript,MIT License,2018-07-10 07:22:28.000000 UTC,2024-12-13 09:24:31.000000 UTC,0.0,0,0,0.0,0,EzKCTQKpmLTuUVS4IMk3SXnqVhD1bjdvYWtGEVv3vi0=
https://github.com/lydell/js-tokens,505,33,false,JavaScript,MIT License,2014-03-08 22:28:09.000000 UTC,2024-11-22 17:19:40.000000 UTC,0.0,0,0,0.0,0,RkENX1FmWdQPkSCty6oN4iLA4Nya3AZzmYEJvOr99cI=
https://github.com/mdx-js/mdx,17837,1139,false,JavaScript,MIT License,2017-12-24 00:01:48.000000 UTC,2024-12-14 12:10:11.000000 UTC,0.0,0,0,0.0,0,Nbsd-_OUWHnV7CPOSuzhRR3wzZs5YJ5fCpf3DoTCoVY=
https://github.com/mrmlnc/fast-glob,2574,113,false,JavaScript,MIT License,2016-12-27 16:03:43.000000 UTC,2024-12-12 17:05:32.000000 UTC,0.0,0,0,0.0,0,bf-CnmUY2eBAkrrUw-NGZm83AcmTtp0VDW-JWXJ7Nj4=
https://github.com/nbubna/case,281,23,false,JavaScript,MIT License,2013-06-04 18:16:01.000000 UTC,2024-12-10 15:16:09.000000 UTC,0.0,0,0,0.0,0,UbB1sS12_oYXYdAflIb1ZqWGoUpXwxOI-IbuL_PYOYY=
https://github.com/nodeca/js-yaml,6325,776,false,JavaScript,MIT License,2011-10-03 11:40:25.000000 UTC,2024-12-11 08:21:03.000000 UTC,0.0,0,0,0.0,0,bAdXecqZHWeu5bGvAnMOf7UrRsq50wXtBgnMb7usplU=
https://github.com/nodeca/pako,5626,791,false,JavaScript,MIT License,2014-01-25 13:57:00.000000 UTC,2024-12-13 00:53:59.000000 UTC,0.0,0,0,0.0,0,bAdXecqZHWeu5bGvAnMOf7UrRsq50wXtBgnMb7usplU=
https://github.com/nodejs/undici,6398,558,false,JavaScript,MIT License,2018-05-11 22:07:48.000000 UTC,2024-12-14 14:47:36.000000 UTC,0.0,0,0,0.0,0,arQ30NwmrS_1yIBA4BmCsjYeejWEBvQin7uzoYD_-Ns=
https://github.com/nodejs/cjs-module-lexer,235,27,false,JavaScript,MIT License,2020-05-14 04:24:18.000000 UTC,2024-12-12 10:04:10.000000 UTC,0.0,0,0,0.0,0,arQ30NwmrS_1yIBA4BmCsjYeejWEBvQin7uzoYD_-Ns=
https://github.com/nodejs/node-gyp,9994,1800,false,Python,MIT License,2012-02-03 05:50:50.000000 UTC,2024-12-14 23:45:19.000000 UTC,0.0,0,0,0.0,0,arQ30NwmrS_1yIBA4BmCsjYeejWEBvQin7uzoYD_-Ns=
https://github.com/nodejs/node-api-headers,33,13,false,C,MIT License,2021-01-04 21:12:10.000000 UTC,2024-11-01 15:06:26.000000 UTC,0.0,0,0,0.0,0,arQ30NwmrS_1yIBA4BmCsjYeejWEBvQin7uzoYD_-Ns=
https://github.com/nodejs/nan,3293,506,false,C++,MIT License,2013-07-20 11:12:03.000000 UTC,2024-12-01 15:21:03.000000 UTC,0.0,0,0,0.0,0,arQ30NwmrS_1yIBA4BmCsjYeejWEBvQin7uzoYD_-Ns=
https://github.com/nodejs/node-addon-api,2192,464,false,C++,MIT License,2017-02-08 22:54:19.000000 UTC,2024-12-13 19:48:14.000000 UTC,0.0,0,0,0.0,0,arQ30NwmrS_1yIBA4BmCsjYeejWEBvQin7uzoYD_-Ns=
https://github.com/primus/eventemitter3,3352,227,false,JavaScript,MIT License,2013-09-25 17:37:50.000000 UTC,2024-12-12 16:39:07.000000 UTC,0.0,0,0,0.0,0,3ceJCQXIZuBs-3KdpKQUvJrAHL1jOuimbTiDxt1Qle8=
https://github.com/raynos/function-bind,139,27,false,JavaScript,MIT License,2013-06-16 23:24:33.000000 UTC,2024-11-01 23:17:45.000000 UTC,0.0,0,0,0.0,0,nZtiPfLz9HYfOPJOP205II2z68qFizp3PQiP9UVD4_8=
https://github.com/raynos/xtend,304,40,false,JavaScript,MIT License,2012-05-23 11:25:33.000000 UTC,2024-10-25 10:20:42.000000 UTC,0.0,0,0,0.0,0,nZtiPfLz9HYfOPJOP205II2z68qFizp3PQiP9UVD4_8=
https://github.com/raynos/for-each,21,6,false,JavaScript,MIT License,2012-09-29 06:29:51.000000 UTC,2024-09-30 19:44:06.000000 UTC,0.0,0,0,0.0,0,nZtiPfLz9HYfOPJOP205II2z68qFizp3PQiP9UVD4_8=
https://github.com/ricmoo/scrypt-js,142,26,false,JavaScript,MIT License,2016-03-11 09:27:23.000000 UTC,2024-11-21 12:21:42.000000 UTC,0.0,0,0,0.0,0,yDF1NnCFRQP7LnKL8OnXsubMKk_OfMYJ4xl1xp3pk6w=
https://github.com/ricmoo/aes-js,1454,273,false,JavaScript,MIT License,2015-03-04 07:00:00.000000 UTC,2024-12-13 13:51:09.000000 UTC,0.0,0,0,0.0,0,yDF1NnCFRQP7LnKL8OnXsubMKk_OfMYJ4xl1xp3pk6w=
https://github.com/rob--w/proxy-from-env,52,18,false,JavaScript,MIT License,2016-02-18 21:07:07.000000 UTC,2024-10-15 22:32:04.000000 UTC,0.0,0,0,0.0,0,M8JPCm3rCgwnfOFh7kHYRGt3j-HKf2_e5ebu0VN4Vuc=
https://github.com/rollup/plugins,3654,593,false,JavaScript,MIT License,2019-08-21 15:02:50.000000 UTC,2024-12-11 17:51:01.000000 UTC,0.0,0,0,0.0,0,y2BVq7z5MtbNYwLVx6QVtGJ2cQV3ODDXHsIo2n-5Q5Q=
https://github.com/uuidjs/uuid,14680,907,false,TypeScript,MIT License,2010-12-28 14:59:11.000000 UTC,2024-12-14 09:32:12.000000 UTC,0.0,0,0,0.0,0,P8NO-ILp-KB5nLmDnqZJizv-ooHvKuJVX3qRrQ80xHs=
https://github.com/vercel/serve-handler,583,97,false,JavaScript,MIT License,2018-05-14 19:08:11.000000 UTC,2024-12-04 14:30:25.000000 UTC,0.0,0,0,0.0,0,EOQAEGad1UccvZzyYhinPff4ar627XXi1_QarbeEItI=
https://github.com/vercel/webpack-asset-relocator-loader,101,33,false,JavaScript,MIT License,2019-01-30 20:22:17.000000 UTC,2024-11-04 09:42:29.000000 UTC,0.0,0,0,0.0,0,EOQAEGad1UccvZzyYhinPff4ar627XXi1_QarbeEItI=
https://github.com/vercel/swr,30712,1227,false,TypeScript,MIT License,2019-10-28 18:16:01.000000 UTC,2024-12-14 21:07:27.000000 UTC,0.0,0,0,0.0,0,EOQAEGad1UccvZzyYhinPff4ar627XXi1_QarbeEItI=
https://github.com/vercel/arg,1245,53,false,JavaScript,MIT License,2017-08-20 00:38:19.000000 UTC,2024-12-14 14:40:48.000000 UTC,0.0,0,0,0.0,0,EOQAEGad1UccvZzyYhinPff4ar627XXi1_QarbeEItI=
https://github.com/vercel/ms,5172,265,false,TypeScript,MIT License,2012-03-08 02:10:13.000000 UTC,2024-12-14 07:16:31.000000 UTC,0.0,0,0,0.0,0,EOQAEGad1UccvZzyYhinPff4ar627XXi1_QarbeEItI=
https://github.com/watson/is-ci,387,17,false,JavaScript,MIT License,2015-10-07 23:37:23.000000 UTC,2024-12-10 13:48:23.000000 UTC,0.0,0,0,0.0,0,CRD0pYezKDnSxcOMwSyyS_JwbKixlVFRXwjBUd9NKMo=
https://github.com/watson/ci-info,327,51,false,JavaScript,MIT License,2016-10-20 15:16:32.000000 UTC,2024-12-06 11:11:29.000000 UTC,0.0,0,0,0.0,0,CRD0pYezKDnSxcOMwSyyS_JwbKixlVFRXwjBUd9NKMo=
https://github.com/wooorm/ccount,6,2,false,JavaScript,MIT License,2015-07-12 20:13:35.000000 UTC,2023-03-15 11:06:47.000000 UTC,0.0,0,0,0.0,0,CaVgwve8Rf4P692r0rXgH5OW1xWwWkwcKJqi_i2O-Mo=
https://github.com/wooorm/html-void-elements,28,1,false,JavaScript,MIT License,2016-03-18 16:29:32.000000 UTC,2024-09-23 15:44:34.000000 UTC,0.0,0,0,0.0,0,CaVgwve8Rf4P692r0rXgH5OW1xWwWkwcKJqi_i2O-Mo=
https://github.com/wooorm/markdown-table,272,24,false,JavaScript,MIT License,2014-10-04 17:30:06.000000 UTC,2024-11-29 09:59:13.000000 UTC,0.0,0,0,0.0,0,CaVgwve8Rf4P692r0rXgH5OW1xWwWkwcKJqi_i2O-Mo=
https://github.com/wooorm/comma-separated-tokens,11,1,false,JavaScript,MIT License,2016-02-22 22:16:03.000000 UTC,2024-07-01 19:29:02.000000 UTC,0.0,0,0,0.0,0,CaVgwve8Rf4P692r0rXgH5OW1xWwWkwcKJqi_i2O-Mo=
https://github.com/wooorm/space-separated-tokens,10,1,false,JavaScript,MIT License,2016-02-22 22:38:03.000000 UTC,2024-04-28 08:40:48.000000 UTC,0.0,0,0,0.0,0,CaVgwve8Rf4P692r0rXgH5OW1xWwWkwcKJqi_i2O-Mo=
https://github.com/wooorm/trim-lines,51,2,false,JavaScript,MIT License,2015-07-12 15:41:23.000000 UTC,2024-04-20 16:14:29.000000 UTC,0.0,0,0,0.0,0,CaVgwve8Rf4P692r0rXgH5OW1xWwWkwcKJqi_i2O-Mo=
https://github.com/wooorm/property-information,39,11,false,JavaScript,MIT License,2015-09-20 09:45:13.000000 UTC,2024-12-07 14:04:40.000000 UTC,0.0,0,0,0.0,0,CaVgwve8Rf4P692r0rXgH5OW1xWwWkwcKJqi_i2O-Mo=
https://github.com/wooorm/zwitch,15,1,false,JavaScript,MIT License,2016-07-16 12:44:16.000000 UTC,2024-05-26 13:56:15.000000 UTC,0.0,0,0,0.0,0,CaVgwve8Rf4P692r0rXgH5OW1xWwWkwcKJqi_i2O-Mo=
https://github.com/yuzujs/setimmediate,1291,106,false,JavaScript,MIT License,2011-07-01 01:17:53.000000 UTC,2024-12-14 12:38:19.000000 UTC,0.0,0,0,0.0,0,9wYApteMkkcUzyGgMuFZQUKJN9X0jF1ZNcPugb188XY=
https://github.com/acornjs/acorn-jsx,651,74,false,JavaScript,MIT License,2014-07-23 23:53:35.000000 UTC,2024-11-11 20:07:49.000000 UTC,0.0,0,0,0.0,0,kE6JfzxRAD6nqSQjvfvIIshF5eGgrPqiA7SRZU2mIH4=
https://github.com/acornjs/acorn-class-fields,16,9,false,JavaScript,MIT License,2018-01-13 16:55:02.000000 UTC,2024-11-10 01:23:16.000000 UTC,0.0,0,0,0.0,0,kE6JfzxRAD6nqSQjvfvIIshF5eGgrPqiA7SRZU2mIH4=
https://github.com/actions/toolkit,5055,1461,false,TypeScript,MIT License,2019-04-19 17:08:00.000000 UTC,2024-12-14 20:22:07.000000 UTC,0.0,0,0,0.0,0,0kj6x7KwXp9SQamNx2Bf7HdvH9TExdCVUCr9RY3O2Xo=
https://github.com/adraffy/ens-normalize.js,68,17,false,JavaScript,MIT License,2021-11-21 22:46:06.000000 UTC,2024-12-09 20:22:48.000000 UTC,0.0,0,0,0.0,0,O7GW1TYrIb8Xa1XOr3LmN4rtU_EzU0c60GOhcisowQI=
https://github.com/algolia/docsearch,4040,391,false,TypeScript,MIT License,2015-11-20 22:55:10.000000 UTC,2024-12-13 14:18:55.000000 UTC,0.0,0,0,0.0,0,ebCLfszEOSozTsqVAgxJpIPoow22wtrsZURn_EMeabY=
https://github.com/algolia/autocomplete,5067,332,false,TypeScript,MIT License,2015-07-12 20:20:01.000000 UTC,2024-12-13 12:29:20.000000 UTC,0.0,0,0,0.0,0,ebCLfszEOSozTsqVAgxJpIPoow22wtrsZURn_EMeabY=
https://github.com/algolia/algoliasearch-helper-js,174,46,false,JavaScript,MIT License,2015-03-20 08:57:27.000000 UTC,2023-07-29 07:51:13.000000 UTC,0.0,0,0,0.0,0,ebCLfszEOSozTsqVAgxJpIPoow22wtrsZURn_EMeabY=
https://github.com/algolia/algoliasearch-client-javascript,1333,222,false,TypeScript,MIT License,2013-05-20 14:35:15.000000 UTC,2024-12-12 19:12:48.000000 UTC,0.0,0,0,0.0,0,ebCLfszEOSozTsqVAgxJpIPoow22wtrsZURn_EMeabY=
https://github.com/algolia/events,0,1,true,JavaScript,MIT License,2021-11-24 09:53:10.000000 UTC,2021-11-24 16:15:16.000000 UTC,0.0,0,0,0.0,0,ebCLfszEOSozTsqVAgxJpIPoow22wtrsZURn_EMeabY=
https://github.com/angus-c/just,6074,209,false,JavaScript,MIT License,2016-06-26 02:04:54.000000 UTC,2024-12-09 07:26:26.000000 UTC,0.0,0,0,0.0,0,gfYpXrn6Mm1_VBmsQ9-AE33xnyeTCUh8Ifvm3-mX46I=
https://github.com/ardatan/graphql-tools,5356,818,false,TypeScript,MIT License,2016-03-22 00:14:38.000000 UTC,2024-12-14 15:44:42.000000 UTC,0.0,0,0,0.0,0,FZrMbwezx64E3W_578Fd-i_kmV8Wkk1IanxZsapIafw=
https://github.com/benjamn/wryware,88,15,false,TypeScript,MIT License,2019-03-28 15:54:36.000000 UTC,2024-11-25 09:38:08.000000 UTC,0.0,0,0,0.0,0,6d37C49eqMPIBFLRF34ehP4yI3GPqAd6iOerw64_Zpo=
https://github.com/boa-dev/boa,5233,402,false,Rust,MIT License,2018-08-08 22:20:05.000000 UTC,2024-12-14 21:10:07.000000 UTC,0.0,0,0,0.0,0,RTsDI2fjWqXhiV2B1hD5GDMrmmM5s5Rs0hIEDXQrkVo=
https://github.com/cespare/xxhash,1845,125,false,Go,MIT License,2016-08-27 22:08:31.000000 UTC,2024-12-13 08:37:13.000000 UTC,0.0,0,0,0.0,0,_ycrChBfHwhN-DX9Lq_dnZwuRKXERV6TMM0N__XhumY=
https://github.com/chalker/safer-buffer,26,23,false,JavaScript,MIT License,2018-03-19 08:26:44.000000 UTC,2023-12-31 13:47:43.000000 UTC,0.0,0,0,0.0,0,CpcuuBDxGAwZ-_h1R68jTLCOG9ZGqJiJ0MSZVrCYbFY=
https://github.com/colorjs/color-name,119,30,false,JavaScript,MIT License,2014-11-23 16:16:07.000000 UTC,2024-11-13 05:34:44.000000 UTC,0.0,0,0,0.0,0,-zU3bF-RpIOPo0Sph3ouOWOaHsOQnYB7JIaYiz9dZG0=
https://github.com/cssnano/cssnano,4808,319,false,CSS,MIT License,2015-04-14 16:23:09.000000 UTC,2024-12-13 08:29:02.000000 UTC,0.0,0,0,0.0,0,oIEBe1KxbNS6A-3PjnQik6ObJ1opRKQakz4ipV658Nc=
https://github.com/dividab/tsconfig-paths-webpack-plugin,601,51,false,TypeScript,MIT License,2017-07-09 22:01:44.000000 UTC,2024-11-26 06:34:51.000000 UTC,0.0,0,0,0.0,0,AETii6YvmVqzFzArID7zghExZZE7SaUBKgFsfcJykGM=
https://github.com/dividab/tsconfig-paths,1829,104,false,TypeScript,MIT License,2016-12-30 10:31:33.000000 UTC,2024-12-13 10:35:33.000000 UTC,0.0,0,0,0.0,0,AETii6YvmVqzFzArID7zghExZZE7SaUBKgFsfcJykGM=
https://github.com/fastify/fast-json-stringify-compiler,8,3,false,JavaScript,MIT License,2022-01-04 13:19:37.000000 UTC,2024-12-11 08:35:39.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/busboy,88,18,false,JavaScript,MIT License,2021-11-27 12:25:19.000000 UTC,2024-12-13 09:07:07.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/process-warning,37,9,false,JavaScript,MIT License,2020-06-27 08:41:17.000000 UTC,2024-12-14 08:53:45.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/fastify-static,443,103,false,JavaScript,MIT License,2017-08-17 08:43:43.000000 UTC,2024-12-14 08:56:36.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/send,13,11,false,JavaScript,MIT License,2023-01-11 10:20:27.000000 UTC,2024-12-08 16:16:44.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/merge-json-schemas,4,2,false,JavaScript,MIT License,2024-01-15 21:38:41.000000 UTC,2024-12-08 13:04:39.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/fast-json-stringify,3522,208,false,JavaScript,MIT License,2016-07-27 19:09:25.000000 UTC,2024-12-14 07:13:24.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/json-schema-ref-resolver,14,2,false,JavaScript,MIT License,2023-10-13 18:29:43.000000 UTC,2024-12-11 19:24:20.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/fastify-swagger-ui,150,42,false,JavaScript,MIT License,2022-09-05 12:44:34.000000 UTC,2024-12-09 23:01:01.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/fastify-swagger,956,209,false,JavaScript,MIT License,2017-04-01 07:24:42.000000 UTC,2024-12-14 21:29:39.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/fastify-cors,425,59,false,JavaScript,MIT License,2018-08-11 14:04:04.000000 UTC,2024-12-09 17:55:54.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/fastify-error,110,20,false,JavaScript,MIT License,2020-06-21 13:38:33.000000 UTC,2024-12-09 16:17:14.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/accept-negotiator,4,4,false,JavaScript,MIT License,2022-06-10 15:31:21.000000 UTC,2024-12-09 17:40:36.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/fastify/fastify-plugin,204,43,false,JavaScript,MIT License,2017-03-21 14:46:44.000000 UTC,2024-12-08 22:03:04.000000 UTC,0.0,0,0,0.0,0,-BZqe4fmt6nBKlU3fWQk3IXx72uDhnEFE1J_LQM5e8U=
https://github.com/felixge/node-combined-stream,142,33,false,JavaScript,MIT License,2011-05-23 10:34:49.000000 UTC,2024-04-01 12:43:12.000000 UTC,0.0,0,0,0.0,0,SQHYZ5mOEnKnuCXJro55SBqftuAjgsH6v9_UM0OrZxw=
https://github.com/felixge/node-stack-trace,455,41,false,JavaScript,MIT License,2011-06-25 15:52:22.000000 UTC,2024-12-10 18:41:37.000000 UTC,0.0,0,0,0.0,0,SQHYZ5mOEnKnuCXJro55SBqftuAjgsH6v9_UM0OrZxw=
https://github.com/felixge/node-delayed-stream,56,16,false,JavaScript,MIT License,2011-05-22 13:49:32.000000 UTC,2024-03-10 14:45:50.000000 UTC,0.0,0,0,0.0,0,SQHYZ5mOEnKnuCXJro55SBqftuAjgsH6v9_UM0OrZxw=
https://github.com/immerjs/immer,27849,852,false,JavaScript,MIT License,2017-12-29 12:25:47.000000 UTC,2024-12-14 18:41:30.000000 UTC,0.0,0,0,0.0,0,rItJRMhq82O7XPr_uIJcbsczlgbW5OBzNesD01WbTDg=
https://github.com/indutny/bn.js,1205,152,false,JavaScript,MIT License,2014-04-26 12:02:03.000000 UTC,2024-12-13 16:50:35.000000 UTC,0.0,0,0,0.0,0,5BghHkKq43MvBPwsXQ1gwKXvhdofSLTPng9pKBtjivI=
https://github.com/indutny/asn1.js,185,64,false,JavaScript,MIT License,2013-12-01 12:49:22.000000 UTC,2024-11-25 17:49:13.000000 UTC,0.0,0,0,0.0,0,5BghHkKq43MvBPwsXQ1gwKXvhdofSLTPng9pKBtjivI=
https://github.com/js-sdsl/js-sdsl,767,61,false,TypeScript,MIT License,2021-12-17 18:35:14.000000 UTC,2024-12-13 13:27:57.000000 UTC,0.0,0,0,0.0,0,Wlb2taFkxaqzTkIO_Aurv4rfLroyh4561hayTQLoygY=
https://github.com/jsbizon/node-memorystream,84,13,false,JavaScript,MIT License,2011-08-26 12:35:27.000000 UTC,2024-07-19 22:11:10.000000 UTC,0.0,0,0,0.0,0,6aNyYNZ7O25X_B9VH6SEg-Ch_J-rKL7-szDs36PfOss=
